SOZLESME KODU,PAZAR,PAZAR SEGMENTI,SOZLESME TIPI,DAYANAK VARLIK,SOZLESME SINIFI,OPSIYON TIPI,VADE TARIHI,SON ISLEM TARIHI,OPSIYON TURU,KULLANIM FIYATI,SOZLESME GRUBU,SOZLESME GRUP NO,SOZLESME BUYUKLUGU,DURUM,SOZLESME TURU,MAKSIMUM EMIR MIKTARI,KULLANIM FIYATI ONDALIK HANESI,UZLASMA TIPI,PARA BIRIMI,SON UZLASMA FIYATI,ALT LIMIT,UST LIMIT,FIYAT ADIMI,FIYAT ONDALIK HANESI,TUREV SEVIYESI,ESNEK SOZLESME,YAKIN VADE SOZLESME(M1),UZAK VADE SOZLESME(M2),NOMINAL DEGER,POZISYON KAPAMA GUNU,TAKAS GUNU,BIRIKMIS FAIZ
F_ALARK0125,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,93.99,84.6,103.35,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ALARK0225,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,97.96,88.17,107.75,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ALARK1224,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,91.68,82.52,100.8,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ARCLK0125,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,146.5,131.85,161.15,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ARCLK0225,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,151.1,136,166.2,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ARCLK1224,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,141.45,127.35,155.55,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS0125,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,74.65,67.19,82.11,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS0225,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,77.65,69.89,85.41,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS1224,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,72.7,65.43,79.97,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0125,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,108.45,97.61,119.25,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0225,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,112.25,101.05,123.45,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR1224,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,107.95,97.16,118.7,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0125,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,505.9,455.35,556.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0225,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,525.5,472.95,578,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS1224,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,493.6,444.25,542.9,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0125,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,443.5,399.15,487.85,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0225,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,471.5,424.35,518.6,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN1224,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,426.1,383.5,468.7,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0125,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,46.11,41.5,50.72,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0225,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,47.64,42.88,52.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA1224,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,44.43,39.99,48.87,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CNHTRY0125,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-01-31,2025-01-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.0289,4.5261,5.5317,0.0001,4,1,N,,,10000, ,,
F_CNHTRY0225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-02-28,2025-02-28,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.2049,4.6845,5.7253,0.0001,4,1,N,,,10000, ,,
F_CNHTRY1224,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2024-12-31,2024-12-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,4.856,4.3704,5.3416,0.0001,4,1,N,,,10000, ,,
F_CNHTRY1225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-12-31,2025-12-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,6.6666,6,7.3332,0.0001,4,1,N,,,10000, ,,
F_DOAS0125,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,195.5,175.95,215.05,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOAS0225,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,203.1,182.8,223.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOAS1224,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,191,171.9,210.1,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0125,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,15.97,14.38,17.56,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0225,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,16.32,14.69,17.95,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL1224,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,15.38,13.85,16.91,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0125,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,13.56,12.21,14.91,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0225,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,13.98,12.59,15.37,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO1224,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2024-12-31,2024-12-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,13.02,11.72,14.32,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ELCBAS0125,D_EL,ENF,D_EL_FUT,D_ELCBAS01,DE_ELCBAS01B_FUT,,2025-01-31,2025-01-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2505,2004,3006,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0225,D_EL,ENF,D_EL_FUT,D_ELCBAS02,DE_ELCBAS02B_FUT,,2025-02-28,2025-02-28,,0,S,0,67.2,A,Future,50,,Cash Settlement,TRY,2582.8,2066.3,3099.3,0.1,2,1,N,,,67.2, ,,
F_ELCBAS0325,D_EL,ENF,D_EL_FUT,D_ELCBAS03,DE_ELCBAS03B_FUT,,2025-04-02,2025-03-28,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2563.2,2050.6,3075.8,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0425,D_EL,ENF,D_EL_FUT,D_ELCBAS04,DE_ELCBAS04B_FUT,,2025-04-30,2025-04-30,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2393.3,1914.7,2871.9,0.1,2,1,N,,,72, ,,
F_ELCBAS0525,D_EL,ENF,D_EL_FUT,D_ELCBAS05,DE_ELCBAS05B_FUT,,2025-06-02,2025-05-30,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2336.1,1868.9,2803.3,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0625,D_EL,ENF,D_EL_FUT,D_ELCBAS06,DE_ELCBAS06B_FUT,,2025-06-30,2025-06-30,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2458.7,1967,2950.4,0.1,2,1,N,,,72, ,,
F_ELCBAS1224,D_EL,ENF,D_EL_FUT,D_ELCBAS12,DE_ELCBAS12B_FUT,,2024-12-31,2024-12-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2505,2004,3006,0.1,2,1,N,,,74.4, ,,
F_ELCBASQ125,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2024-12-30,2024-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2750,2200,3300,0.1,2,1,N,,,216, ,,
F_ELCBASQ126,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2025-12-30,2025-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2450,1960,2940,0.1,2,1,N,,,216, ,,
F_ELCBASQ225,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2025-03-28,2025-03-28,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,2600,2080,3120,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ226,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2026-03-30,2026-03-30,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,3100,2480,3720,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ325,D_EL,ENF,D_EL_FUT,D_ELCBASQ3,DE_ELCBASQ3B_FUT,,2025-06-27,2025-06-27,,0,S,0,220.8,A,Future,50,,Cash Settlement,TRY,3150,2520,3780,0.1,2,1,N,,,220.8, ,,
