SOZLESME KODU,PAZAR,PAZAR SEGMENTI,SOZLESME TIPI,DAYANAK VARLIK,SOZLESME SINIFI,OPSIYON TIPI,VADE TARIHI,SON ISLEM TARIHI,OPSIYON TURU,KULLANIM FIYATI,SOZLESME GRUBU,SOZLESME GRUP NO,SOZLESME BUYUKLUGU,DURUM,SOZLESME TURU,MAKSIMUM EMIR MIKTARI,KULLANIM FIYATI ONDALIK HANESI,UZLASMA TIPI,PARA BIRIMI,SON UZLASMA FIYATI,ALT LIMIT,UST LIMIT,FIYAT ADIMI,FIYAT ONDALIK HANESI,TUREV SEVIYESI,ESNEK SOZLESME,YAKIN VADE SOZLESME(M1),UZAK VADE SOZLESME(M2),NOMINAL DEGER,POZISYON KAPAMA GUNU,TAKAS GUNU,BIRIKMIS FAIZ
F_ASELS0125,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,81.6,73.44,89.76,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS0225,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,83.78,75.41,92.15,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS0325,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,86.21,77.59,94.83,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0125,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,123.05,110.75,135.35,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0225,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,125.55,113,138.1,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0325,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,129.6,116.65,142.55,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0125,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,528.5,475.65,581.3,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0225,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,542.3,488.1,596.5,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0325,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,563.7,507.4,620,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0125,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,414.3,372.9,455.7,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0225,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,425.5,382.95,468.05,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0325,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,430.05,387.05,473.05,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0125,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,51.12,46.01,56.23,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0225,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,52.47,47.23,57.71,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0325,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,53.83,48.45,59.21,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CNHTRY0125,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-01-31,2025-01-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,4.927,4.4343,5.4197,0.0001,4,1,N,,,10000, ,,
F_CNHTRY0225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-02-28,2025-02-28,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.0309,4.5279,5.5339,0.0001,4,1,N,,,10000, ,,
F_CNHTRY0425,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-04-30,2025-04-30,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.2841,4.7557,5.8125,0.0001,4,1,N,,,10000, ,,
F_CNHTRY1225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-12-31,2025-12-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,6.4362,5.7926,7.0798,0.0001,4,1,N,,,10000, ,,
F_DOAS0125,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,192.95,173.7,212.2,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOAS0225,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,198.6,178.75,218.45,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOAS0325,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,205.85,185.3,226.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0125,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.36,12.93,15.79,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0225,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.81,13.33,16.29,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0325,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,15.32,13.79,16.85,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0125,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.92,13.43,16.41,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0225,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,15.35,13.82,16.88,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0325,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,15.71,14.14,17.28,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ELCBAS0125,D_EL,ENF,D_EL_FUT,D_ELCBAS01,DE_ELCBAS01B_FUT,,2025-01-31,2025-01-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2505,2004,3006,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0225,D_EL,ENF,D_EL_FUT,D_ELCBAS02,DE_ELCBAS02B_FUT,,2025-02-28,2025-02-28,,0,S,0,67.2,A,Future,50,,Cash Settlement,TRY,2582.8,2066.3,3099.3,0.1,2,1,N,,,67.2, ,,
F_ELCBAS0325,D_EL,ENF,D_EL_FUT,D_ELCBAS03,DE_ELCBAS03B_FUT,,2025-04-02,2025-03-28,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2563.2,2050.6,3075.8,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0425,D_EL,ENF,D_EL_FUT,D_ELCBAS04,DE_ELCBAS04B_FUT,,2025-04-30,2025-04-30,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2393.3,1914.7,2871.9,0.1,2,1,N,,,72, ,,
F_ELCBAS0525,D_EL,ENF,D_EL_FUT,D_ELCBAS05,DE_ELCBAS05B_FUT,,2025-06-02,2025-05-30,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2336.1,1868.9,2803.3,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0625,D_EL,ENF,D_EL_FUT,D_ELCBAS06,DE_ELCBAS06B_FUT,,2025-06-30,2025-06-30,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2458.7,1967,2950.4,0.1,2,1,N,,,72, ,,
F_ELCBAS0725,D_EL,ENF,D_EL_FUT,D_ELCBAS07,DE_ELCBAS07B_FUT,,2025-07-31,2025-07-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2443.2,1954.6,2931.8,0.1,2,1,N,,,74.4, ,,
F_ELCBASQ126,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2025-12-30,2025-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2450,1960,2940,0.1,2,1,N,,,216, ,,
F_ELCBASQ127,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2026-12-30,2026-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2443.2,1954.6,2931.8,0.1,2,1,N,,,216, ,,
F_ELCBASQ225,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2025-03-28,2025-03-28,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,2600,2080,3120,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ226,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2026-03-30,2026-03-30,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,3100,2480,3720,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ227,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2027-03-30,2027-03-30,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,2443.2,1954.6,2931.8,0.1,2,1,N,,,218.4, ,,
